Client,Route_Name,Start_Point,End_Point,Route_Type,Pickup_Time,Departure_Time,Price_Excl_VAT,Capacity
Логистик Систем,OZON Купчино,"Московское ш., 145с10",Ст.м. Купчино,Прямой,10:15:00,10:30:00,5000.0,50.0
Логистик Систем,OZON Купчино,"Московское ш., 145с10",Ст.м. Купчино,Прямой,10:15:00,10:30:00,,50.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",Прямой,16:50:00,17:00:00,3500.0,19.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",1/2 круга,18:40:00,18:50:00,3500.0,50.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",1/2 круга,18:40:00,18:50:00,5000.0,50.0
Логистик Систем,OZON Купчино,"Московское ш., 145с10",Ст.м. Купчино,1/2 круга,20:15:00,20:30:00,3500.0,50.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",Прямой,20:40:00,20:50:00,5000.0,50.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",Прямой,20:40:00,20:50:00,,50.0
Логистик Систем,OZON Купчино,Ст.м. Купчино,"Московское ш., 145с10",1/2 круга,20:40:00,20:50:00,3500.0,50.0
Логистик Систем,OZON Купчино,"Московское ш., 145с10",Ст.м. Купчино,1/2 круга,22:15:00,22:30:00,3500.0,50.0
Логистик Систем,OZON Купчино (ФФ),"Московское ш., 143",Ст.м. Купчино - ст.м. Дунайская,Прямой,23:05:00,23:15:00,4000.0,19.0
Логистик Систем,OZON Тосно (ФФ),"г. Тосно, Боярова 2А","Московское ш., 143",Прямой,06:20:00,06:30:00,6000.0,19.0
Логистик Систем,OZON Тосно (ФФ),"Московское ш., 143",г. Тосно (вокзал),Прямой,20:00:00,20:20:00,6000.0,19.0
Логистик Систем,OZON Шушары,Ст.м. Шушары,"Московское ш., 145с10",Прямой,07:30:00,07:40:00,3000.0,20.0
Логистик Систем,OZON Шушары,"Московское ш., 145с10",Ст.м. Шушары,Прямой,17:00:00,17:15:00,3000.0,20.0
НАО Перинт,НАО Перинт,Ст.м. Дыбенко,"Заневское городское поселение, 1-й проезд, 15/16, территория Соржа",Прямой,07:20:00,07:30:00,9047.619047619048,50.0
НПО Промет,НПО Промет,"Ст.м.Купчино (Витебский пр., 101)","Московское ш., 139",Прямой,08:30:00,08:30:00,4016.39,20.0
НПО Промет,НПО Промет,"Московское ш., 139",Ст.м.Купчино,Прямой,17:30:00,17:30:00,4016.39,20.0
ОЗОН Комьюнити,OZON Комьюнити Заневский,"Заневский пр., 32к2","Софийская, 118 к4 стр.1",1/2 круга,06:35:00,06:45:00,4000.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Заневский,"Софийская, 118 к4 стр.1","Заневский пр., 32к2",1/2 круга,08:10:00,08:30:00,4000.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Заневский,"Заневский пр., 32к2","Софийская, 118 к4 стр.1",1/2 круга,18:20:00,18:30:00,4000.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Заневский,"Софийская, 118 к4 стр.1","Заневский пр., 32к2",1/2 круга,20:05:00,20:30:00,4000.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Минеральная,"ул. Минеральная, 29","Софийская, 118 к4 стр.1",1/2 круга,06:20:00,06:40:00,4500.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Минеральная,"Софийская, 118 к4 стр.1","ул. Минеральная, 29",1/2 круга,08:10:00,08:30:00,7500.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Минеральная,"ул. Минеральная, 29","Софийская, 118 к4 стр.1",1/2 круга,18:20:00,18:30:00,7500.0,50.0
ОЗОН Комьюнити,OZON Комьюнити Минеральная,"Софийская, 118 к4 стр.1","ул. Минеральная, 29",1/2 круга,20:05:00,20:30:00,4500.0,50.0
"ООО ""Би.Си.Си.""",Би Си Си,Ст.м. Проспект Просвещения,"АК ""Левашово""",Прямой,07:35:00,07:45:00,4000.0,19.0
"ООО ""Би.Си.Си.""",Би Си Си,"АК ""Левашово""",Ст.м. Проспект Просвещения,Прямой,17:50:00,18:00:00,4000.0,19.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","Комендантский пр., 14к1","38-й км Приморского шоссе, 2",Прямой,06:35:00,06:45:00,7000.0,19.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","Комендантский пр., 14к1","38-й км Приморского шоссе, 2",Прямой,06:35:00,06:45:00,11000.0,50.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","пос. Первомайское,ул. Советская 4 (маг. Пятерочка"")","38-й км Приморского шоссе, 2",Прямой,07:00:00,07:10:00,7000.0,19.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","38-й км Приморского шоссе, 2","ст. м. ""Черная речка"" (напротив Ушаковского путепровода)",Прямой,16:00:00,16:10:00,7000.0,19.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","38-й км Приморского шоссе, 2","пос. Первомайское,ул. Советская 4 (маг. Пятерочка"")",Прямой,17:15:00,17:25:00,7000.0,19.0
"ООО ""ММЦ""","Санаторий ""Белые ночи""","38-й км Приморского шоссе, 2","пос. Первомайское,ул. Советская 4 (маг. Пятерочка"")",Прямой,20:30:00,20:40:00,7000.0,19.0
"ООО ""РЕЗЕРВ""",Резерв (Бронка),"пр. Александровской Фермы, 29Б","Ломоносов, ж/д-ст. Бронка",Прямой,06:50:00,07:00:00,5000.0,19.0
"ООО ""РЕЗЕРВ""",Резерв (Бронка),"Ломоносов, ж/д-ст. Бронка","пр. Александровской Фермы, 29Б",1/2 круга,07:50:00,08:00:00,3541.67,19.0
"ООО ""РЕЗЕРВ""",Резерв (Бронка),"пр. Александровской Фермы, 29Б","Ломоносов, ж/д-ст. Бронка",1/2 круга,17:50:00,18:00:00,3541.67,19.0
"ООО ""РЕЗЕРВ""",Резерв (Бронка),"Ломоносов, ж/д-ст. Бронка","пр. Александровской Фермы, 29Б",Прямой,18:50:00,19:00:00,5000.0,19.0
"ООО ""РЕЗЕРВ""",Резерв (Московский проспект),"пр. Александровской Фермы, 29Б","Прогонная ул., 1",Прямой,06:50:00,07:00:00,4000.0,19.0
"ООО ""РЕЗЕРВ""",Резерв (Московский проспект),"Прогонная ул., 1","пр. Александровской Фермы, 29Б",Прямой,18:50:00,19:00:00,4000.0,19.0
"ООО ""Ресторанная Служба"" 8-962-720-63-65",Ресторанная Служба,"СПб, Савушкина 9","ЛО, п. Ильичево, ул. Линтульская аллея, д. 1",1/2 круга,08:35:00,08:50:00,6000.0,19.0
"ООО ""Ресторанная Служба"" 8-962-720-63-65",Ресторанная Служба,"ЛО, п. Ильичево, ул. Линтульская аллея, д. 1","СПб, Савушкина 9",1/2 круга,10:15:00,10:30:00,6000.0,19.0
"ООО ""Ресторанная Служба"" 8-962-720-63-65",Ресторанная Служба,"ЛО, п. Ильичево, ул. Линтульская аллея, д. 1","СПб, Савушкина 9",Прямой,21:55:00,22:10:00,6000.0,19.0
"ООО ""Текманн""",Текманн,Ст.м. Черная речка,"ул. 3-я Конная Лахта, 38",Прямой,07:50:00,08:00:00,4016.39,18.0
"ООО ""Текманн""",Текманн,"ул. 3-я Конная Лахта, 38",Ст.м. Черная речка,Прямой,17:30:00,17:40:00,4016.39,18.0
"ООО ""Хлебный дом""",Коломенское - Хлебный дом (Смоленская),"Смоленская улица, 18А","Пушкин, Тиньков переулок, 7Д",Прямой,06:30:00,06:40:00,4500.0,19.0
"ООО ""Хлебный дом""",Коломенское - Хлебный дом (Смоленская),"Пушкин, Тиньков переулок, 7Д","Смоленская улица, 18А",Прямой,17:20:00,17:30:00,4500.0,19.0
"ООО ""Хлебный дом""",Муринская - Коломенское,"Ул. Ольги Форш, 10","Тиньков переулок, 7Д",Прямой,06:50:00,07:00:00,8000.0,19.0
"ООО ""Хлебный дом""",Муринская - Коломенское,"Тиньков переулок, 7Д","Ул. Ольги Форш, 10",Прямой,17:20:00,17:30:00,8000.0,19.0
"ООО ""Хлебный дом""",Муринская - Хлебный дом - Коломенское,"Ул. Ольги Форш, 10","Тиньков переулок, 7Д",1/2 круга,06:20:00,06:30:00,6600.0,19.0
"ООО ""Хлебный дом""",Муринская - Хлебный дом - Коломенское,"Тиньков переулок, 7Д","Смоленская улица, 18А",1/2 круга,08:20:00,08:30:00,4400.0,19.0
"ООО ""Хлебный дом""",Муринская - Хлебный дом - Коломенское,"Тиньков переулок, 7Д","Ул. Ольги Форш, 10",1/2 круга,17:20:00,17:30:00,6600.0,19.0
"ООО ""Хлебный дом""",Муринская - Хлебный дом - Коломенское,"Смоленская улица, 18А","Тиньков переулок, 7Д",1/2 круга,20:50:00,21:00:00,4400.0,19.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 6 (остановка)",1/2 круга,06:35:00,06:45:00,2500.0,15.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 6 (остановка)",1/2 круга,06:35:00,06:45:00,2500.0,19.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 18А",1/2 круга,06:35:00,06:45:00,4000.0,30.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 18А","Ленинский пр., 43",1/2 круга,08:25:00,08:30:00,4000.0,30.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 6 (остановка)","Ленинский пр., 43",1/2 круга,08:25:00,08:30:00,2500.0,15.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 6 (остановка)","Ленинский пр., 43",1/2 круга,08:25:00,08:30:00,2500.0,19.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 6 (остановка)",1/2 круга,18:35:00,18:45:00,2500.0,15.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 6 (остановка)",1/2 круга,18:35:00,18:45:00,2500.0,19.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Ленинский пр., 43","Смоленская улица, 18А",1/2 круга,18:35:00,18:45:00,4000.0,30.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 18А","Ленинский пр., 43",1/2 круга,20:25:00,20:30:00,4000.0,30.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 6 (остановка)","Ленинский пр., 43",1/2 круга,20:25:00,20:30:00,2500.0,15.0
"ООО ""Хлебный дом""","Хлебный дом (""Огни залива"")","Смоленская улица, 6 (остановка)","Ленинский пр., 43",1/2 круга,20:25:00,20:30:00,2500.0,19.0
"ООО ""Хлебный дом""",Хлебный дом (Маршала Тухачевского),"ул. Маршала Тухачевского, 24","Ул. Ольги Форш, 10",Прямой,06:50:00,07:00:00,4000.0,19.0
"ООО ""Хлебный дом""",Хлебный дом (Маршала Тухачевского),"Ул. Ольги Форш, 10","ул. Маршала Тухачевского, 24",1/2 круга,08:10:00,08:20:00,2500.0,19.0
"ООО ""Хлебный дом""",Хлебный дом (Маршала Тухачевского),"ул. Маршала Тухачевского, 24","Ул. Ольги Форш, 10",1/2 круга,18:40:00,18:50:00,2500.0,19.0
"ООО ""Хлебный дом""",Хлебный дом (Маршала Тухачевского),"Ул. Ольги Форш, 10","ул. Маршала Тухачевского, 24",Прямой,20:10:00,20:20:00,4000.0,19.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Заневский пр., 42 - Заневский пр., 32","Смоленская улица, 6 (остановка)",1/2 круга,06:35:00,06:40:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Заневский пр., 32","Смоленская улица, 6 (остановка)",1/2 круга,06:35:00,06:45:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Смоленская улица, 6 (остановка)","Заневский пр., 32",1/2 круга,08:25:00,08:30:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Смоленская улица, 6 (остановка)","Заневский пр., 42",1/2 круга,08:25:00,08:30:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Заневский пр., 42 - Заневский пр., 32","Смоленская улица, 6 (остановка)",1/2 круга,18:35:00,18:40:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Заневский пр., 32","Смоленская улица, 6 (остановка)",1/2 круга,18:35:00,18:45:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Смоленская улица, 6 (остановка)","Заневский пр., 59 - Заневский пр., 42",1/2 круга,20:25:00,20:30:00,2500.0,15.0
"ООО ""Хлебный дом""",Хлебный дом (ст.м. Ладожская),"Смоленская улица, 6 (остановка)","Заневский пр., 32",1/2 круга,20:25:00,20:30:00,2500.0,15.0
ООО «АртСтройДок»,АртСтройДок,Ст.м. Беговая,Кронштадт ул. Макаровская 2Л,Прямой,07:50:00,08:00:00,7000.0,19.0
ООО «АртСтройДок»,АртСтройДок,Кронштадт ул. Макаровская 2Л,Ст.м. Беговая,Прямой,18:20:00,18:30:00,7000.0,19.0
ООО «Тим - Профи»,Тим - Профи,"Корабельная ул., 6к1","Шушары, Школьная ул., 81",Прямой,07:00:00,07:15:00,3500.0,19.0
ООО «Тим - Профи»,Тим - Профи,"Хостел ""Мэрибель"", Октябрьская наб., 50","Участок в Кудрово напротив Мурманское ш., 1",Прямой,07:20:00,07:25:00,3500.0,19.0
ООО «Тим - Профи»,Тим - Профи,"Участок в Кудрово напротив Мурманское ш., 1","Хостел ""Мэрибель"", Октябрьская наб., 50",Прямой,19:15:00,19:30:00,3500.0,19.0
ООО «Тим - Профи»,Тим - Профи,"Шушары, Школьная ул., 81","Корабельная ул., 6к1",Прямой,19:15:00,19:30:00,3500.0,19.0
ООО АБ Инжиниринг,ООО АБ Инжиниринг,Ст.м. Проспект Просвещения,"АК ""Левашово""",Прямой,07:35:00,07:45:00,4000.0,19.0
ООО АБ Инжиниринг,ООО АБ Инжиниринг,"АК ""Левашово""",Ст.м. Проспект Просвещения,Прямой,17:50:00,18:00:00,4000.0,19.0
ООО Автотранспортные технологии,БИЗНЕС BOX,Ст.м. Беговая,"Лахтинский пр., 85к1",Прямой,08:10:00,08:20:00,1600.0,20.0
ООО Автотранспортные технологии,БИЗНЕС BOX,Ст.м. Беговая,"Лахтинский пр., 85к1",Прямой,08:30:00,08:40:00,1600.0,20.0
ООО Автотранспортные технологии,БИЗНЕС BOX,"Лахтинский пр., 85к1",Ст.м. Беговая,Прямой,18:00:00,18:10:00,1600.0,20.0
ООО Автотранспортные технологии,БИЗНЕС BOX,"Лахтинский пр., 85к1",Ст.м. Беговая,Прямой,18:20:00,18:30:00,1600.0,20.0
ООО Автотранспортные технологии,Деловые Линии,ст.м. Парнас,"1-й Верхний пер., д.12 Б",1/2 круга,07:30:00,07:40:00,2500.0,50.0
ООО Автотранспортные технологии,Деловые Линии,"1-й Верхний пер., д.12 Б",ст.м. Парнас,1/2 круга,08:00:00,08:10:00,2500.0,50.0
ООО Автотранспортные технологии,Деловые Линии,ст.м. Парнас,"1-й Верхний пер., д.12 Б",Прямой,08:20:00,08:25:00,2500.0,50.0
ООО Аюна,Аюна,"Комендантский проспект, 65","Шафировский пр., 17П",Прямой,07:50:00,08:00:00,4000.0,19.0
ООО Аюна,Аюна,"Комендантский проспект, 65","Шафировский пр., 17П",Прямой,07:50:00,08:00:00,7000.0,35.0
ООО Аюна,Аюна,"Шафировский пр., 17П","Комендантский проспект, 65",Прямой,17:30:00,17:40:00,4000.0,19.0
ООО Аюна,Аюна,"Шафировский пр., 17П","Комендантский проспект, 65",Прямой,17:30:00,17:40:00,7000.0,35.0
ООО Аюна,"Аюна (Комендантский, 65)","Комендантский проспект, 65","Шафировский пр., 17П",Прямой,07:20:00,07:30:00,8000.0,35.0
ООО Аюна,"Аюна (Комендантский, 65)","Шафировский пр., 17П","Комендантский проспект, 65",Прямой,17:00:00,17:10:00,8000.0,35.0
ООО Аюна,Аюна (ст.м. Проспект Просвещения),Просвещения 31,"Шафировский пр., 17П",Прямой,07:20:00,07:30:00,4508.2,19.0
ООО Аюна,Аюна (ст.м. Проспект Просвещения),"Шафировский пр., 17П",Просвещения 31,Прямой,17:00:00,17:10:00,4508.2,19.0
ООО БРЛ,Бристоль (Красное Село),"Красное Село, ул. Первого мая","Волхонское ш., 3к2",Прямой,07:05:00,07:10:00,4400.0,19.0
ООО БРЛ,Бристоль (Красное Село),"Волхонское ш., 3к2","Красное Село, ул. Первого мая",Прямой,20:00:00,20:05:00,4400.0,19.0
ООО БРЛ,Бристоль (Ст.м. Московская),"Ст.м. Московская Демонстрационный пр-д, остановка","Волхонское ш., 3к2",Прямой,07:10:00,07:15:00,3300.0,19.0
ООО БРЛ,Бристоль (Ст.м. Московская),"Волхонское ш., 3к2","Ст.м. Московская Демонстрационный пр-д, остановка",Прямой,20:00:00,20:05:00,3300.0,19.0
ООО БРЛ,Бристоль (пос. Сельцо),Пос. Сельцо (Волосовский район),"Волхонское ш., 3к2",Прямой,06:35:00,06:40:00,6000.0,19.0
ООО БРЛ,Бристоль (пос. Сельцо),"Волхонское ш., 3к2",Пос. Сельцо (Волосовский район),Прямой,20:00:00,20:05:00,6000.0,19.0
ООО ВЕСТА РЕГИОНЫ,VALTEC,"Невский пр., 175","ул. Профессора Качалова, 11к3",Прямой,08:00:00,08:10:00,3000.0,20.0
ООО ВЕСТА РЕГИОНЫ,VALTEC,"ул. Профессора Качалова, 11к3",Амбарная ул.,Прямой,16:50:00,17:00:00,3000.0,20.0
ООО ВЕСТА РЕГИОНЫ,Valtec,"Невский пр., 175","ул. Профессора Качалова, 11к3",Прямой,08:00:00,08:10:00,4500.0,35.0
ООО ВЕСТА РЕГИОНЫ,Valtec,"Невский пр., 175","ул. Профессора Качалова, 11к3",Прямой,08:30:00,08:40:00,4500.0,35.0
ООО ВЕСТА РЕГИОНЫ,Valtec,"ул. Профессора Качалова, 11к3",Амбарная ул.,Прямой,16:50:00,17:00:00,4500.0,35.0
ООО ВЕСТА РЕГИОНЫ,Valtec,"ул. Профессора Качалова, 11к3",Амбарная ул.,Прямой,17:30:00,17:40:00,4500.0,35.0
"ООО ГК ""Дарница""",Коломенский,"ул. Салова, 29","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:20:00,06:30:00,3000.0,15.0
"ООО ГК ""Дарница""",Коломенский,"Пушкин, Тиньков переулок, 7Д","ул. Салова, 29",1/2 круга,08:10:00,08:20:00,3000.0,15.0
"ООО ГК ""Дарница""",Коломенский,"ул. Салова, 29","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:00:00,18:10:00,3000.0,15.0
"ООО ГК ""Дарница""",Коломенский,"Пушкин, Тиньков переулок, 7Д","ул. Салова, 29",1/2 круга,20:10:00,20:20:00,3000.0,15.0
"ООО ГК ""Дарница""",Коломенский (Гатчина),"Гатчина, Балтийский вокзал","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:45:00,06:55:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Гатчина),"Пушкин, Тиньков переулок, 7Д","Гатчина, Красноармейский пр., 50",1/2 круга,08:15:00,08:25:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Гатчина),"Гатчина, Балтийский вокзал","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:50:00,19:00:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Гатчина),"Пушкин, Тиньков переулок, 7Д","Гатчина, Красноармейский пр., 50",1/2 круга,20:15:00,20:25:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (ЖК Солнечный город),"Пр. Ветеранов, 214","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:15:00,06:25:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (ЖК Солнечный город),"Пушкин, Тиньков переулок, 7Д","Пр. Ветеранов, 183",1/2 круга,08:15:00,08:25:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (ЖК Солнечный город),"Пр. Ветеранов, 214","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:10:00,18:20:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (ЖК Солнечный город),"Пушкин, Тиньков переулок, 7Д","Пр. Ветеранов, 183",1/2 круга,20:15:00,20:25:00,3500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Колпино),"Колпино, Привокзальная площадь","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:30:00,06:40:00,2500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Колпино),"Пушкин, Тиньков переулок, 7Д","Колпино, Привокзальная площадь",1/2 круга,08:15:00,08:25:00,2500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Колпино),"Колпино, Привокзальная площадь","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:30:00,18:40:00,2500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Колпино),"Пушкин, Тиньков переулок, 7Д","Колпино, Привокзальная площадь",1/2 круга,20:15:00,20:25:00,2500.0,15.0
"ООО ГК ""Дарница""",Коломенский (Коммунар),"Коммунар, Ленинградское ш., 7А","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:50:00,07:00:00,3500.0,9.0
"ООО ГК ""Дарница""",Коломенский (Коммунар),"Пушкин, Тиньков переулок, 7Д","Коммунар, Ленинградское ш., 7А",1/2 круга,08:15:00,08:25:00,3500.0,9.0
"ООО ГК ""Дарница""",Коломенский (Коммунар),"Коммунар, Ленинградское ш., 7А","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:50:00,19:00:00,3500.0,9.0
"ООО ГК ""Дарница""",Коломенский (Коммунар),"Пушкин, Тиньков переулок, 7Д","Коммунар, Ленинградское ш., 7А",1/2 круга,20:15:00,20:25:00,3500.0,9.0
"ООО ГК ""Дарница""",Коломенский (Красное Село),Автобусная станция Красное Село,"Пушкин, Тиньков переулок, 7Д",1/2 круга,07:00:00,07:10:00,3000.0,19.0
"ООО ГК ""Дарница""",Коломенский (Красное Село),"Пушкин, Тиньков переулок, 7Д",Автобусная станция Красное Село,1/2 круга,08:15:00,08:25:00,3000.0,19.0
"ООО ГК ""Дарница""",Коломенский (Красное Село),Автобусная станция Красное Село,"Пушкин, Тиньков переулок, 7Д",1/2 круга,19:00:00,19:10:00,3000.0,19.0
"ООО ГК ""Дарница""",Коломенский (Красное Село),"Пушкин, Тиньков переулок, 7Д",Автобусная станция Красное Село,1/2 круга,20:15:00,20:25:00,3000.0,19.0
"ООО ГК ""Дарница""",Коломенский (Ст.м. Московская),"Ст.м. Московская, Демонстрационный проезд","Пушкин, Тиньков переулок, 7Д",1/2 круга,06:30:00,06:40:00,4000.0,50.0
"ООО ГК ""Дарница""",Коломенский (Ст.м. Московская),"Пушкин, Тиньков переулок, 7Д","Ст.м. Московская, Демонстрационный проезд",1/2 круга,08:15:00,08:25:00,4000.0,50.0
"ООО ГК ""Дарница""",Коломенский (Ст.м. Московская),"Ст.м. Московская, Демонстрационный проезд","Пушкин, Тиньков переулок, 7Д",1/2 круга,18:20:00,18:30:00,4000.0,50.0
"ООО ГК ""Дарница""",Коломенский (Ст.м. Московская),"Пушкин, Тиньков переулок, 7Д","Ст.м. Московская, Демонстрационный проезд",1/2 круга,20:15:00,20:25:00,4000.0,50.0
ООО ЕвроТек,ЕвроТек,Пр. Маршала Жукова/ пр. Ветеранов,"Терволово, Ленинградская ул., 15Э",Прямой,07:35:00,07:45:00,5000.0,25.0
ООО ЕвроТек,ЕвроТек,"Терволово, Ленинградская ул., 15Э",Пр. Маршала Жукова/ пр. Ветеранов,Прямой,21:10:00,21:20:00,5000.0,25.0
ООО Кадры 24,Кадры 24,Яковлевский переулок 2,"Купчино - Московский пр., 161к13",1/2 круга,06:40:00,06:50:00,2500.0,19.0
ООО Кадры 24,Кадры 24,"Московский пр., 161к13",Купчино - Яковлевский переулок 2,1/2 круга,08:05:00,08:15:00,2500.0,19.0
ООО Кадры 24,Кадры 24,Яковлевский переулок 2,"Купчино - Московский пр., 161к13",1/2 круга,18:40:00,18:50:00,2500.0,19.0
ООО Кадры 24,Кадры 24,"Московский пр., 161к13",Купчино - Яковлевский переулок 2,1/2 круга,20:05:00,20:15:00,2500.0,19.0
ООО ЛСР. Строительство-СЗ,ЛСР,Ст.м. Гражданский проспект,"Муринская дорога, 10",Прямой,07:20:00,07:30:00,2250.0,19.0
ООО ЛСР. Строительство-СЗ,ЛСР,"Муринская дорога, 10",Ст.м. Гражданский проспект,Прямой,17:10:00,17:20:00,5250.0,55.0
ООО Ле Монлид,ЛеманаПро (Гатчина),"Гатчина, улица Чехова, 14Ас3","Московское ш., 177А",1/2 круга,06:10:00,06:20:00,3350.0,20.0
ООО Ле Монлид,ЛеманаПро (Гатчина),"Московское ш., 177А","Гатчина, улица Чехова, 14Ас3",1/2 круга,08:05:00,08:15:00,3350.0,20.0
ООО Ле Монлид,ЛеманаПро (Гатчина),"Гатчина, улица Чехова, 14Ас3","Московское ш., 177А",1/2 круга,18:10:00,18:20:00,3350.0,20.0
ООО Ле Монлид,ЛеманаПро (Гатчина),"Московское ш., 177А","Гатчина, улица Чехова, 14Ас3",1/2 круга,20:05:00,20:15:00,3350.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Колпино, ул. Труда, 22/15","Московское ш., 177А",1/2 круга,07:00:00,07:10:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Колпино, ул. Труда, 22/15","Московское ш., 177А",1/2 круга,07:05:00,07:10:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Колпино, ул. Труда, 22/15","Московское ш., 177А",1/2 круга,07:05:00,07:15:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Московское ш., 177А","Колпино, ул. Труда, 22/15",1/2 круга,08:05:00,08:15:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Колпино, ул. Труда, 22/15","Московское ш., 177А",1/2 круга,19:00:00,19:10:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (Колпино),"Московское ш., 177А","Колпино, ул. Труда, 22/15",1/2 круга,20:05:00,20:15:00,2400.0,20.0
ООО Ле Монлид,ЛеманаПро (ст.м. Купчино),"Московское ш., 177А",Ст.м. Купчино,Прямой,17:05:00,17:15:00,3400.0,20.0
ООО Ле Монлид,ЛеманаПро (ст.м. Купчино),"Московское ш., 177А",Ст.м. Купчино,Прямой,17:00:00,17:15:00,3400.0,20.0
ООО Ле Монлид,ЛеманаПро (ст.м. Проспект Ветеранов),Ст.м. Проспект Ветеранов,"Московское ш., 177А",1/2 круга,06:50:00,07:00:00,3800.0,40.0
ООО Ле Монлид,ЛеманаПро (ст.м. Проспект Ветеранов),"Московское ш., 177А",Ст.м. Проспект Ветеранов,1/2 круга,08:05:00,08:15:00,3800.0,40.0
ООО Ле Монлид,ЛеманаПро (ст.м. Проспект Ветеранов),Ст.м. Проспект Ветеранов,"Московское ш., 177А",1/2 круга,18:50:00,19:00:00,3800.0,40.0
ООО Ле Монлид,ЛеманаПро (ст.м. Проспект Ветеранов),"Московское ш., 177А",Ст.м. Проспект Ветеранов,1/2 круга,20:05:00,20:15:00,3800.0,40.0
ООО ЛекСитиСтрой,ЛСС,Ст.м. Озерки,Аэродром Левашово,Прямой,07:50:00,08:00:00,5000.0,9.0
ООО ЛекСитиСтрой,ЛСС,Аэродром Левашово,Ст.м. Озерки,Прямой,16:50:00,17:00:00,5000.0,9.0
